ts,id,x,y,x_min,x_max,y_min,y_max
"2013-11-03 18:24:02.000000","7","49.05","55.35","33.93","63.28","14","56.39"
"2013-11-03 18:24:02.000000","8","38.64","53.12","33.93","63.28","14","56.39"
"2013-11-03 18:24:02.000000","9","37.85","15.19","33.93","63.28","14","56.39"
"2013-11-03 18:24:02.000000","10","50.05","18.22","33.93","63.28","14","56.39"
"2013-11-03 18:24:02.000000","12","74.59","71.04","33.93","63.28","14","56.39"
"2013-11-03 18:24:02.000000","13","37.06","31.3","33.93","63.28","14","56.39"
"2013-11-03 18:24:02.000000","14","46.76","32.08","33.93","63.28","14","56.39"
"2013-11-03 18:24:02.000000","15","62.75","29.11","33.93","63.28","14","56.39"
"2013-11-03 18:24:03.000000","1","55.12","44.41","30.22","62.22","16.55","58.64"
"2013-11-03 18:24:03.000000","2","31.95","40.04","30.22","62.22","16.55","58.64"
"2013-11-03 18:24:03.000000","5","45.86","48.8","30.22","62.22","16.55","58.64"
"2013-11-03 18:24:03.000000","7","47.24","57.62","30.22","62.22","16.55","58.64"
"2013-11-03 18:24:03.000000","8","36.23","55.37","30.22","62.22","16.55","58.64"
"2013-11-03 18:24:03.000000","9","34.94","17.6","30.22","62.22","16.55","58.64"
"2013-11-03 18:24:03.000000","10","47.73","21.23","30.22","62.22","16.55","58.64"
"2013-11-03 18:24:03.000000","12","74.59","71.04","30.22","62.22","16.55","58.64"
"2013-11-03 18:24:03.000000","13","33.15","33.43","30.22","62.22","16.55","58.64"
"2013-11-03 18:24:03.000000","14","44.04","35.6","30.22","62.22","16.55","58.64"
"2013-11-03 18:24:03.000000","15","61.55","33.21","30.22","62.22","16.55","58.64"
"2013-11-03 18:24:04.000000","1","50.38","48.29","27.62","60.77","18.8","60.03"
"2013-11-03 18:24:04.000000","2","28.81","40.39","27.62","60.77","18.8","60.03"
"2013-11-03 18:24:04.000000","5","45.29","52.7","27.62","60.77","18.8","60.03"
"2013-11-03 18:24:04.000000","7","44.8","59.38","27.62","60.77","18.8","60.03"
"2013-11-03 18:24:04.000000","8","34.27","57.39","27.62","60.77","18.8","60.03"
"2013-11-03 18:24:04.000000","9","31.97","20.1","27.62","60.77","18.8","60.03"
"2013-11-03 18:24:04.000000","10","44.94","24.26","27.62","60.77","18.8","60.03"
"2013-11-03 18:24:04.000000","12","74.59","71.04","27.62","60.77","18.8","60.03"
"2013-11-03 18:24:04.000000","13","29.42","36.61","27.62","60.77","18.8","60.03"
"2013-11-03 18:24:04.000000","14","40.9","39.73","27.62","60.77","18.8","60.03"
"2013-11-03 18:24:04.000000","15","60.15","37.51","27.62","60.77","18.8","60.03"
"2013-11-03 18:24:05.000000","1","47.54","51.22","25.49","59.43","21.61","61.98"
"2013-11-03 18:24:05.000000","2","26.46","42.89","25.49","59.43","21.61","61.98"
"2013-11-03 18:24:05.000000","5","44.36","55.7","25.49","59.43","21.61","61.98"
"2013-11-03 18:24:05.000000","7","43.51","61.02","25.49","59.43","21.61","61.98"
"2013-11-03 18:24:05.000000","8","33.96","59.11","25.49","59.43","21.61","61.98"
"2013-11-03 18:24:05.000000","9","29.45","22.88","25.49","59.43","21.61","61.98"
"2013-11-03 18:24:05.000000","10","42.64","26.75","25.49","59.43","21.61","61.98"
"2013-11-03 18:24:05.000000","12","74.59","71.04","25.49","59.43","21.61","61.98"
"2013-11-03 18:24:05.000000","13","26.28","38.12","25.49","59.43","21.61","61.98"
"2013-11-03 18:24:05.000000","14","38.15","42.43","25.49","59.43","21.61","61.98"
"2013-11-03 18:24:05.000000","15","58.4","41.17","25.49","59.43","21.61","61.98"
"2013-11-03 18:24:06.000000","1","48.01","53.83","25.39","57.09","24.15","62.91"
"2013-11-03 18:24:06.000000","2","25.51","45.27","25.39","57.09","24.15","62.91"
"2013-11-03 18:24:06.000000","5","42.18","58.02","25.39","57.09","24.15","62.91"
"2013-11-03 18:24:06.000000","7","44.41","62.66","25.39","57.09","24.15","62.91"
"2013-11-03 18:24:06.000000","8","34.5","61.21","25.39","57.09","24.15","62.91"
"2013-11-03 18:24:06.000000","9","28.87","25.07","25.39","57.09","24.15","62.91"
"2013-11-03 18:24:06.000000","10","41.63","29.47","25.39","57.09","24.15","62.91"
"2013-11-03 18:24:06.000000","12","74.59","71.04","25.39","57.09","24.15","62.91"
"2013-11-03 18:24:06.000000","13","25.47","39.44","25.39","57.09","24.15","62.91"
"2013-11-03 18:24:06.000000","14","36.99","44.38","25.39","57.09","24.15","62.91"
"2013-11-03 18:24:06.000000","15","56.05","44.25","25.39","57.09","24.15","62.91"
"2013-11-03 18:24:07.000000","1","50.19","55.76","21.84","55.19","26.01","63.56"
"2013-11-03 18:24:07.000000","2","24.48","47.83","21.84","55.19","26.01","63.56"
"2013-11-03 18:24:07.000000","5","39.69","59.31","21.84","55.19","26.01","63.56"
"2013-11-03 18:24:07.000000","7","44.37","62.64","21.84","55.19","26.01","63.56"
"2013-11-03 18:24:07.000000","8","33.04","63.3","21.84","55.19","26.01","63.56"
"2013-11-03 18:24:07.000000","9","28.37","27.13","21.84","55.19","26.01","63.56"
"2013-11-03 18:24:07.000000","10","41.24","32.64","21.84","55.19","26.01","63.56"
"2013-11-03 18:24:07.000000","12","74.59","71.04","21.84","55.19","26.01","63.56"
"2013-11-03 18:24:07.000000","13","23.84","42.3","21.84","55.19","26.01","63.56"
"2013-11-03 18:24:07.000000","14","36.68","46.36","21.84","55.19","26.01","63.56"
"2013-11-03 18:24:07.000000","15","54.61","47.51","21.84","55.19","26.01","63.56"
"2013-11-03 18:24:08.000000","1","52.44","55.66","17.1","54.02","28.58","63.33"
"2013-11-03 18:24:08.000000","2","20.2","50.95","17.1","54.02","28.58","63.33"
"2013-11-03 18:24:08.000000","5","36.85","59.39","17.1","54.02","28.58","63.33"
"2013-11-03 18:24:08.000000","7","42.4","62.71","17.1","54.02","28.58","63.33"
"2013-11-03 18:24:08.000000","8","29.09","62.41","17.1","54.02","28.58","63.33"
"2013-11-03 18:24:08.000000","9","25.69","29.52","17.1","54.02","28.58","63.33"
"2013-11-03 18:24:08.000000","10","39.98","32.88","17.1","54.02","28.58","63.33"
"2013-11-03 18:24:08.000000","12","74.59","71.04","17.1","54.02","28.58","63.33"
"2013-11-03 18:24:08.000000","13","19.36","44.87","17.1","54.02","28.58","63.33"
"2013-11-03 18:24:08.000000","14","35.59","47.07","17.1","54.02","28.58","63.33"
"2013-11-03 18:24:08.000000","15","53.58","48.75","17.1","54.02","28.58","63.33"
"2013-11-03 18:24:09.000000","1","53.4","55.25","14.8","54.03","30.25","63.31"
"2013-11-03 18:24:09.000000","2","15.98","55.27","14.8","54.03","30.25","63.31"
"2013-11-03 18:24:09.000000","5","33.89","58.76","14.8","54.03","30.25","63.31"
"2013-11-03 18:24:09.000000","7","40.1","63.13","14.8","54.03","30.25","63.31"
"2013-11-03 18:24:09.000000","8","25.38","59.81","14.8","54.03","30.25","63.31"
"2013-11-03 18:24:09.000000","9","24.22","30.96","14.8","54.03","30.25","63.31"
"2013-11-03 18:24:09.000000","10","38.05","33.29","14.8","54.03","30.25","63.31"
"2013-11-03 18:24:09.000000","12","74.59","71.04","14.8","54.03","30.25","63.31"
"2013-11-03 18:24:09.000000","13","15.46","47.59","14.8","54.03","30.25","63.31"
"2013-11-03 18:24:09.000000","14","34.28","47.54","14.8","54.03","30.25","63.31"
"2013-11-03 18:24:09.000000","15","53.18","49.54","14.8","54.03","30.25","63.31"
"2013-11-03 18:24:10.000000","1","53.76","55.61","14.62","54.12","31.71","63.41"
"2013-11-03 18:24:10.000000","2","14.76","59.17","14.62","54.12","31.71","63.41"
"2013-11-03 18:24:10.000000","5","31.96","58.37","14.62","54.12","31.71","63.41"
"2013-11-03 18:24:10.000000","7","37.68","63.37","14.62","54.12","31.71","63.41"
"2013-11-03 18:24:10.000000","8","22.6","58.16","14.62","54.12","31.71","63.41"
"2013-11-03 18:24:10.000000","9","22.81","31.85","14.62","54.12","31.71","63.41"
"2013-11-03 18:24:10.000000","10","36.55","34.08","14.62","54.12","31.71","63.41"
"2013-11-03 18:24:10.000000","12","74.59","71.04","14.62","54.12","31.71","63.41"
"2013-11-03 18:24:10.000000","13","16.52","51.88","14.62","54.12","31.71","63.41"
"2013-11-03 18:24:10.000000","14","33.59","47.28","14.62","54.12","31.71","63.41"
"2013-11-03 18:24:10.000000","15","53.54","49.75","14.62","54.12","31.71","63.41"
"2013-11-03 18:24:11.000000","1","51.6","56.9","15.11","53.4","31.57","64.26"
"2013-11-03 18:24:11.000000","2","15.58","62.76","15.11","53.4","31.57","64.26"
"2013-11-03 18:24:11.000000","5","32.23","58.85","15.11","53.4","31.57","64.26"
"2013-11-03 18:24:11.000000","7","36.92","63.41","15.11","53.4","31.57","64.26"
"2013-11-03 18:24:11.000000","8","22.92","57.76","15.11","53.4","31.57","64.26"
"2013-11-03 18:24:11.000000","9","22.23","31.74","15.11","53.4","31.57","64.26"
"2013-11-03 18:24:11.000000","10","37.58","34.67","15.11","53.4","31.57","64.26"
"2013-11-03 18:24:11.000000","12","74.59","71.04","15.11","53.4","31.57","64.26"
"2013-11-03 18:24:11.000000","13","16.44","51.55","15.11","53.4","31.57","64.26"
"2013-11-03 18:24:11.000000","14","33.53","46.68","15.11","53.4","31.57","64.26"
"2013-11-03 18:24:11.000000","15","53.18","50.98","15.11","53.4","31.57","64.26"
"2013-11-03 18:24:12.000000","1","49.72","58.33","16.33","54.51","32.36","64.52"
"2013-11-03 18:24:12.000000","2","17.63","64.25","16.33","54.51","32.36","64.52"
"2013-11-03 18:24:12.000000","5","34.56","58.69","16.33","54.51","32.36","64.52"
"2013-11-03 18:24:12.000000","7","38.87","63","16.33","54.51","32.36","64.52"
"2013-11-03 18:24:12.000000","8","25.77","58.67","16.33","54.51","32.36","64.52"
"2013-11-03 18:24:12.000000","9","24.17","33.43","16.33","54.51","32.36","64.52"
"2013-11-03 18:24:12.000000","10","40.47","36.47","16.33","54.51","32.36","64.52"
"2013-11-03 18:24:12.000000","12","74.59","71.04","16.33","54.51","32.36","64.52"
"2013-11-03 18:24:12.000000","13","17.95","50.44","16.33","54.51","32.36","64.52"
"2013-11-03 18:24:12.000000","14","34.59","47.49","16.33","54.51","32.36","64.52"
"2013-11-03 18:24:12.000000","15","53.66","52.05","16.33","54.51","32.36","64.52"
"2013-11-03 18:24:13.000000","1","47.48","57.84","19.39","56.12","32.68","63.58"
"2013-11-03 18:24:13.000000","2","21.11","62.54","19.39","56.12","32.68","63.58"
"2013-11-03 18:24:13.000000","5","37.95","57.59","19.39","56.12","32.68","63.58"
"2013-11-03 18:24:13.000000","7","41.53","62.57","19.39","56.12","32.68","63.58"
"2013-11-03 18:24:13.000000","8","28.88","59.81","19.39","56.12","32.68","63.58"
"2013-11-03 18:24:13.000000","9","26.56","33.39","19.39","56.12","32.68","63.58"
"2013-11-03 18:24:13.000000","10","43.27","38.41","19.39","56.12","32.68","63.58"
"2013-11-03 18:24:13.000000","12","74.59","71.04","19.39","56.12","32.68","63.58"
"2013-11-03 18:24:13.000000","13","21.17","49.11","19.39","56.12","32.68","63.58"
"2013-11-03 18:24:13.000000","14","37.16","47.95","19.39","56.12","32.68","63.58"
"2013-11-03 18:24:13.000000","15","55.56","52.63","19.39","56.12","32.68","63.58"
"2013-11-03 18:24:14.000000","1","45.53","54.81","22.8","56.13","32.64","62.38"
"2013-11-03 18:24:14.000000","2","24.43","59.13","22.8","56.13","32.64","62.38"
"2013-11-03 18:24:14.000000","5","40.67","55.4","22.8","56.13","32.64","62.38"
"2013-11-03 18:24:14.000000","7","42.37","62.14","22.8","56.13","32.64","62.38"
"2013-11-03 18:24:14.000000","8","30.9","59.4","22.8","56.13","32.64","62.38"
"2013-11-03 18:24:14.000000","9","29.31","33.04","22.8","56.13","32.64","62.38"
"2013-11-03 18:24:14.000000","10","44.49","38.44","22.8","56.13","32.64","62.38"
"2013-11-03 18:24:14.000000","12","74.59","71.04","22.8","56.13","32.64","62.38"
"2013-11-03 18:24:14.000000","13","24.71","48.11","22.8","56.13","32.64","62.38"
"2013-11-03 18:24:14.000000","14","39.57","47.63","22.8","56.13","32.64","62.38"
"2013-11-03 18:24:14.000000","15","55.73","53","22.8","56.13","32.64","62.38"
"2013-11-03 18:24:15.000000","1","46.34","53.99","26.28","54.97","33.17","61.83"
"2013-11-03 18:24:15.000000","2","27.46","55.34","26.28","54.97","33.17","61.83"
"2013-11-03 18:24:15.000000","5","42.02","53.87","26.28","54.97","33.17","61.83"
"2013-11-03 18:24:15.000000","7","42.34","61.53","26.28","54.97","33.17","61.83"
"2013-11-03 18:24:15.000000","8","31.68","58.48","26.28","54.97","33.17","61.83"
"2013-11-03 18:24:15.000000","9","31.96","33.59","26.28","54.97","33.17","61.83"
"2013-11-03 18:24:15.000000","10","45.04","36.06","26.28","54.97","33.17","61.83"
"2013-11-03 18:24:15.000000","12","74.59","71.04","26.28","54.97","33.17","61.83"
"2013-11-03 18:24:15.000000","13","27.94","45.44","26.28","54.97","33.17","61.83"
"2013-11-03 18:24:15.000000","14","40.49","45.62","26.28","54.97","33.17","61.83"
"2013-11-03 18:24:15.000000","15","54.27","52.45","26.28","54.97","33.17","61.83"
"2013-11-03 18:24:16.000000","1","48.75","57.32","28.08","53.51","31.98","62.82"
"2013-11-03 18:24:16.000000","2","28.27","52.39","28.08","53.51","31.98","62.82"
"2013-11-03 18:24:16.000000","5","42.76","54.14","28.08","53.51","31.98","62.82"
"2013-11-03 18:24:16.000000","7","41.57","61.93","28.08","53.51","31.98","62.82"
"2013-11-03 18:24:16.000000","8","31.84","58.35","28.08","53.51","31.98","62.82"
"2013-11-03 18:24:16.000000","9","32.93","32.52","28.08","53.51","31.98","62.82"
"2013-11-03 18:24:16.000000","10","44.7","34.68","28.08","53.51","31.98","62.82"
"2013-11-03 18:24:16.000000","12","74.59","71.04","28.08","53.51","31.98","62.82"
"2013-11-03 18:24:16.000000","13","29.86","41.6","28.08","53.51","31.98","62.82"
"2013-11-03 18:24:16.000000","14","39.99","44.6","28.08","53.51","31.98","62.82"
"2013-11-03 18:24:16.000000","15","52.76","53.67","28.08","53.51","31.98","62.82"
"2013-11-03 18:24:17.000000","1","49.73","62.55","27.02","52.09","31.48","64.93"
"2013-11-03 18:24:17.000000","2","27.59","50.41","27.02","52.09","31.48","64.93"
"2013-11-03 18:24:17.000000","5","42.38","55.78","27.02","52.09","31.48","64.93"
"2013-11-03 18:24:17.000000","7","41.63","63.88","27.02","52.09","31.48","64.93"
"2013-11-03 18:24:17.000000","8","31.44","58.03","27.02","52.09","31.48","64.93"
"2013-11-03 18:24:17.000000","9","32.47","31.66","27.02","52.09","31.48","64.93"
"2013-11-03 18:24:17.000000","10","44.34","33.66","27.02","52.09","31.48","64.93"
"2013-11-03 18:24:17.000000","12","74.59","71.04","27.02","52.09","31.48","64.93"
"2013-11-03 18:24:17.000000","13","29.93","40.97","27.02","52.09","31.48","64.93"
"2013-11-03 18:24:17.000000","14","39.31","45.34","27.02","52.09","31.48","64.93"
"2013-11-03 18:24:17.000000","15","51.86","54.71","27.02","52.09","31.48","64.93"
"2013-11-03 18:24:18.000000","1","49.65","65.65","26.7","53.92","30.7","65.86"
"2013-11-03 18:24:18.000000","2","26.85","50.83","26.7","53.92","30.7","65.86"
"2013-11-03 18:24:18.000000","5","42.49","57.36","26.7","53.92","30.7","65.86"
"2013-11-03 18:24:18.000000","7","42.55","64.41","26.7","53.92","30.7","65.86"
"2013-11-03 18:24:18.000000","8","30.52","57.5","26.7","53.92","30.7","65.86"
"2013-11-03 18:24:18.000000","9","32.26","31.1","26.7","53.92","30.7","65.86"
"2013-11-03 18:24:18.000000","10","43.89","34.98","26.7","53.92","30.7","65.86"
"2013-11-03 18:24:18.000000","12","74.59","71.04","26.7","53.92","30.7","65.86"
"2013-11-03 18:24:18.000000","13","28.53","42.16","26.7","53.92","30.7","65.86"
"2013-11-03 18:24:18.000000","14","39.58","46.02","26.7","53.92","30.7","65.86"
"2013-11-03 18:24:18.000000","15","52.95","56.09","26.7","53.92","30.7","65.86"
"2013-11-03 18:24:19.000000","1","50.44","64.16","27.31","55.66","30.65","65.44"
"2013-11-03 18:24:19.000000","2","28.51","51.18","27.31","55.66","30.65","65.44"
"2013-11-03 18:24:19.000000","5","43.76","56.64","27.31","55.66","30.65","65.44"
"2013-11-03 18:24:19.000000","7","43.56","62.68","27.31","55.66","30.65","65.44"
"2013-11-03 18:24:19.000000","8","30.49","57.1","27.31","55.66","30.65","65.44"
"2013-11-03 18:24:19.000000","9","32.44","30.73","27.31","55.66","30.65","65.44"
"2013-11-03 18:24:19.000000","10","44.7","37.35","27.31","55.66","30.65","65.44"
"2013-11-03 18:24:19.000000","12","74.59","71.04","27.31","55.66","30.65","65.44"
"2013-11-03 18:24:19.000000","13","28.34","43.14","27.31","55.66","30.65","65.44"
"2013-11-03 18:24:19.000000","14","40.78","46.4","27.31","55.66","30.65","65.44"
"2013-11-03 18:24:19.000000","15","54.96","56.26","27.31","55.66","30.65","65.44"
"2013-11-03 18:24:20.000000","1","51.33","60.39","29.5","56.47","28.41","62.28"
"2013-11-03 18:24:20.000000","2","31.39","49.15","29.5","56.47","28.41","62.28"
"2013-11-03 18:24:20.000000","5","44.4","54.19","29.5","56.47","28.41","62.28"
"2013-11-03 18:24:20.000000","7","43.43","60.29","29.5","56.47","28.41","62.28"
"2013-11-03 18:24:20.000000","8","32.04","55.06","29.5","56.47","28.41","62.28"
"2013-11-03 18:24:20.000000","9","33.11","29.73","29.5","56.47","28.41","62.28"
"2013-11-03 18:24:20.000000","10","46.62","36.35","29.5","56.47","28.41","62.28"
"2013-11-03 18:24:20.000000","12","74.59","71.04","29.5","56.47","28.41","62.28"
"2013-11-03 18:24:20.000000","13","30.66","42.29","29.5","56.47","28.41","62.28"
"2013-11-03 18:24:20.000000","14","42.38","44.28","29.5","56.47","28.41","62.28"
"2013-11-03 18:24:20.000000","15","56.13","54.7","29.5","56.47","28.41","62.28"
"2013-11-03 18:24:21.000000","1","50.67","56.97","31.72","56.46","25.63","59.26"
"2013-11-03 18:24:21.000000","2","33.19","45.17","31.72","56.46","25.63","59.26"
"2013-11-03 18:24:21.000000","5","44.3","51.15","31.72","56.46","25.63","59.26"
"2013-11-03 18:24:21.000000","7","42.39","58.21","31.72","56.46","25.63","59.26"
"2013-11-03 18:24:21.000000","8","33.83","51.43","31.72","56.46","25.63","59.26"
"2013-11-03 18:24:21.000000","9","33.91","26.94","31.72","56.46","25.63","59.26"
"2013-11-03 18:24:21.000000","10","47.53","32.39","31.72","56.46","25.63","59.26"
"2013-11-03 18:24:21.000000","12","74.59","71.04","31.72","56.46","25.63","59.26"
"2013-11-03 18:24:21.000000","13","32.28","39.98","31.72","56.46","25.63","59.26"
"2013-11-03 18:24:21.000000","14","43.87","40.88","31.72","56.46","25.63","59.26"
"2013-11-03 18:24:21.000000","15","55.72","52.83","31.72","56.46","25.63","59.26"
"2013-11-03 18:24:22.000000","1","48.53","54.72","32.17","54.54","21.58","57"
"2013-11-03 18:24:22.000000","2","32.63","42.57","32.17","54.54","21.58","57"
"2013-11-03 18:24:22.000000","5","43.68","47.94","32.17","54.54","21.58","57"
"2013-11-03 18:24:22.000000","7","41.32","55.9","32.17","54.54","21.58","57"
"2013-11-03 18:24:22.000000","8","34.25","48","32.17","54.54","21.58","57"
"2013-11-03 18:24:22.000000","9","34.82","23.63","32.17","54.54","21.58","57"
"2013-11-03 18:24:22.000000","10","47.61","28.44","32.17","54.54","21.58","57"
"2013-11-03 18:24:22.000000","12","74.59","71.04","32.17","54.54","21.58","57"
"2013-11-03 18:24:22.000000","13","32.61","37.04","32.17","54.54","21.58","57"
"2013-11-03 18:24:22.000000","14","44.45","36.41","32.17","54.54","21.58","57"
"2013-11-03 18:24:22.000000","15","53.75","50.12","32.17","54.54","21.58","57"
"2013-11-03 18:24:23.000000","1","48.04","52.16","31.05","52.91","16.66","54.61"
"2013-11-03 18:24:23.000000","2","31.58","39.85","31.05","52.91","16.66","54.61"
"2013-11-03 18:24:23.000000","5","42.78","44.14","31.05","52.91","16.66","54.61"
"2013-11-03 18:24:23.000000","7","39.61","53.32","31.05","52.91","16.66","54.61"
"2013-11-03 18:24:23.000000","8","33.81","46.24","31.05","52.91","16.66","54.61"
"2013-11-03 18:24:23.000000","9","35.92","19.02","31.05","52.91","16.66","54.61"
"2013-11-03 18:24:23.000000","10","47.08","23.57","31.05","52.91","16.66","54.61"
"2013-11-03 18:24:23.000000","12","74.59","71.04","31.05","52.91","16.66","54.61"
"2013-11-03 18:24:23.000000","13","32.2","34.99","31.05","52.91","16.66","54.61"
"2013-11-03 18:24:23.000000","14","44.33","30.47","31.05","52.91","16.66","54.61"
"2013-11-03 18:24:23.000000","15","52.18","46.35","31.05","52.91","16.66","54.61"
"2013-11-03 18:24:24.000000","1","46.24","49.73","30.48","51.52","12.65","51.96"
"2013-11-03 18:24:24.000000","2","30.68","38.13","30.48","51.52","12.65","51.96"
"2013-11-03 18:24:24.000000","5","41.82","40.37","30.48","51.52","12.65","51.96"
"2013-11-03 18:24:24.000000","7","38.24","50.78","30.48","51.52","12.65","51.96"
"2013-11-03 18:24:24.000000","8","33.23","44.71","30.48","51.52","12.65","51.96"
"2013-11-03 18:24:24.000000","9","36.34","14.36","30.48","51.52","12.65","51.96"
"2013-11-03 18:24:24.000000","10","46.77","17.81","30.48","51.52","12.65","51.96"
"2013-11-03 18:24:24.000000","12","74.59","71.04","30.48","51.52","12.65","51.96"
"2013-11-03 18:24:24.000000","13","31.59","32.51","30.48","51.52","12.65","51.96"
"2013-11-03 18:24:24.000000","14","43.76","26.49","30.48","51.52","12.65","51.96"
"2013-11-03 18:24:24.000000","15","51.24","41.45","30.48","51.52","12.65","51.96"
"2013-11-03 18:24:25.000000","1","44.82","47.25","30.33","50.97","11.19","49.47"
"2013-11-03 18:24:25.000000","2","30.44","38.15","30.33","50.97","11.19","49.47"
"2013-11-03 18:24:25.000000","5","41.11","37.1","30.33","50.97","11.19","49.47"
"2013-11-03 18:24:25.000000","7","37.47","48.71","30.33","50.97","11.19","49.47"
"2013-11-03 18:24:25.000000","8","32.15","43.57","30.33","50.97","11.19","49.47"
"2013-11-03 18:24:25.000000","9","35.22","11.74","30.33","50.97","11.19","49.47"
"2013-11-03 18:24:25.000000","10","46","13.64","30.33","50.97","11.19","49.47"
"2013-11-03 18:24:25.000000","12","74.59","71.04","30.33","50.97","11.19","49.47"
"2013-11-03 18:24:25.000000","13","30.96","30.55","30.33","50.97","11.19","49.47"
"2013-11-03 18:24:25.000000","14","42.65","23.83","30.33","50.97","11.19","49.47"
"2013-11-03 18:24:25.000000","15","50.62","35.71","30.33","50.97","11.19","49.47"
"2013-11-03 18:24:26.000000","1","43.84","45.19","30.05","52.69","10.72","49.55"
"2013-11-03 18:24:26.000000","2","30.13","37.4","30.05","52.69","10.72","49.55"
"2013-11-03 18:24:26.000000","5","40.49","34.41","30.05","52.69","10.72","49.55"
"2013-11-03 18:24:26.000000","7","36.73","48.85","30.05","52.69","10.72","49.55"
"2013-11-03 18:24:26.000000","8","30.93","43.05","30.05","52.69","10.72","49.55"
"2013-11-03 18:24:26.000000","9","33.81","10.88","30.05","52.69","10.72","49.55"
"2013-11-03 18:24:26.000000","10","45.15","11.89","30.05","52.69","10.72","49.55"
"2013-11-03 18:24:26.000000","12","74.59","71.04","30.05","52.69","10.72","49.55"
"2013-11-03 18:24:26.000000","13","30.69","29.76","30.05","52.69","10.72","49.55"
"2013-11-03 18:24:26.000000","14","41.15","22.53","30.05","52.69","10.72","49.55"
"2013-11-03 18:24:26.000000","15","51.43","31.14","30.05","52.69","10.72","49.55"
"2013-11-03 18:24:27.000000","1","44.6","43.24","30.22","55.15","10.72","51.85"
"2013-11-03 18:24:27.000000","2","30.69","36.55","30.22","55.15","10.72","51.85"
"2013-11-03 18:24:27.000000","5","40.23","33.52","30.22","55.15","10.72","51.85"
"2013-11-03 18:24:27.000000","7","35.92","50.64","30.22","55.15","10.72","51.85"
"2013-11-03 18:24:27.000000","8","31.05","43.17","30.22","55.15","10.72","51.85"
"2013-11-03 18:24:27.000000","9","32.87","10.82","30.22","55.15","10.72","51.85"
"2013-11-03 18:24:27.000000","10","44.25","11.89","30.22","55.15","10.72","51.85"
"2013-11-03 18:24:27.000000","12","74.59","71.04","30.22","55.15","10.72","51.85"
"2013-11-03 18:24:27.000000","13","30.56","28.32","30.22","55.15","10.72","51.85"
"2013-11-03 18:24:27.000000","14","40.34","23.15","30.22","55.15","10.72","51.85"
"2013-11-03 18:24:27.000000","15","54.16","28.87","30.22","55.15","10.72","51.85"
"2013-11-03 18:24:28.000000","1","46.63","41.93","30.59","55.29","11.1","54.77"
"2013-11-03 18:24:28.000000","2","31.03","37.36","30.59","55.29","11.1","54.77"
"2013-11-03 18:24:28.000000","5","39.47","35.07","30.59","55.29","11.1","54.77"
"2013-11-03 18:24:28.000000","7","36.05","53.47","30.59","55.29","11.1","54.77"
"2013-11-03 18:24:28.000000","8","31.4","44.02","30.59","55.29","11.1","54.77"
"2013-11-03 18:24:28.000000","9","32.67","11.7","30.59","55.29","11.1","54.77"
"2013-11-03 18:24:28.000000","10","43.13","14.46","30.59","55.29","11.1","54.77"
"2013-11-03 18:24:28.000000","12","74.59","71.04","30.59","55.29","11.1","54.77"
"2013-11-03 18:24:28.000000","13","30.64","28.8","30.59","55.29","11.1","54.77"
"2013-11-03 18:24:28.000000","14","39.33","25.29","30.59","55.29","11.1","54.77"
"2013-11-03 18:24:28.000000","15","55.06","29.02","30.59","55.29","11.1","54.77"
"2013-11-03 18:24:29.000000","1","47.52","41.95","29.24","54.44","12.6","56.57"
"2013-11-03 18:24:29.000000","2","29.89","38.96","29.24","54.44","12.6","56.57"
"2013-11-03 18:24:29.000000","5","38.64","38.64","29.24","54.44","12.6","56.57"
"2013-11-03 18:24:29.000000","7","37.69","55.77","29.24","54.44","12.6","56.57"
"2013-11-03 18:24:29.000000","8","31.52","46.23","29.24","54.44","12.6","56.57"
"2013-11-03 18:24:29.000000","9","32.03","13.79","29.24","54.44","12.6","56.57"
"2013-11-03 18:24:29.000000","10","41.72","17.62","29.24","54.44","12.6","56.57"
"2013-11-03 18:24:29.000000","12","74.59","71.04","29.24","54.44","12.6","56.57"
"2013-11-03 18:24:29.000000","13","30.15","31.67","29.24","54.44","12.6","56.57"
"2013-11-03 18:24:29.000000","14","38.02","28.11","29.24","54.44","12.6","56.57"
"2013-11-03 18:24:29.000000","15","53.62","28.51","29.24","54.44","12.6","56.57"
"2013-11-03 18:24:30.000000","1","47.18","43.8","27.16","52.85","15.25","58.17"
"2013-11-03 18:24:30.000000","2","28.23","39.7","27.16","52.85","15.25","58.17"
"2013-11-03 18:24:30.000000","5","38.34","42.39","27.16","52.85","15.25","58.17"
"2013-11-03 18:24:30.000000","7","39.07","57.37","27.16","52.85","15.25","58.17"
"2013-11-03 18:24:30.000000","8","30.73","49.97","27.16","52.85","15.25","58.17"
"2013-11-03 18:24:30.000000","9","30.37","16.73","27.16","52.85","15.25","58.17"
"2013-11-03 18:24:30.000000","10","40.3","20.24","27.16","52.85","15.25","58.17"
"2013-11-03 18:24:30.000000","12","74.59","71.04","27.16","52.85","15.25","58.17"
"2013-11-03 18:24:30.000000","13","29.01","32.39","27.16","52.85","15.25","58.17"
"2013-11-03 18:24:30.000000","14","37.34","30.43","27.16","52.85","15.25","58.17"
"2013-11-03 18:24:30.000000","15","52.23","29.42","27.16","52.85","15.25","58.17"
"2013-11-03 18:24:31.000000","1","46.86","46.47","24.12","51.35","18.38","60.05"
"2013-11-03 18:24:31.000000","2","25.59","41.29","24.12","51.35","18.38","60.05"
